-102.500  -72.750
-101.330  -72.670
-101.500  -73.000
 -99.670  -72.920
 -98.500  -73.330
 -98.000  -73.080
 -97.500  -73.420
 -97.500  -73.750
 -96.330  -73.750
 -96.000  -73.420
 -96.000  -73.080
 -97.500  -72.920
 -98.500  -72.500
 -99.670  -72.170
-101.000  -71.920
 -99.830  -71.750
 -98.330  -72.000
 -97.000  -71.830
 -95.670  -72.080
 -95.670  -72.420
 -94.000  -72.580
 -92.250  -72.750
 -90.500  -72.920
 -88.750  -72.920
 -87.000  -72.920
 -85.500  -73.080
 -84.330  -72.920
 -83.000  -72.830
 -81.250  -72.920
 -79.500  -73.000
 -78.500  -73.250
 -78.670  -72.830
 -78.000  -72.420
 -76.500  -72.580
 -75.000  -72.830
 -74.000  -73.000
 -74.500  -73.500
 -73.000  -73.420
 -71.500  -73.330
 -70.000  -73.170
 -68.500  -73.080
 -67.500  -72.830
 -67.000  -72.330
 -67.000  -71.830
 -67.500  -71.500
 -67.500  -70.920
 -68.000  -70.420
 -68.500  -70.000
 -68.500  -69.420
 -67.330  -69.420
 -66.670  -69.080
 -67.330  -68.830
 -66.830  -68.500
 -66.830  -68.080
 -67.500  -67.750
 -67.500  -67.420
 -68.500  -67.750
 -69.250  -67.750
 -69.330  -67.330
 -68.670  -66.920
 -67.830  -66.670
 -67.670  -67.080
 -67.000  -67.000
 -66.330  -67.330
 -66.330  -66.830
 -65.500  -66.580
 -65.830  -66.250
 -65.000  -65.920
 -64.000  -65.500
 -64.000  -65.080
 -63.000  -65.170
 -62.670  -64.750
 -61.670  -64.670
 -61.500  -64.250
 -61.000  -64.000
 -59.670  -63.830
 -58.830  -63.580
 -58.000  -63.330
 -57.170  -63.250
 -56.670  -63.580
 -57.330  -63.580
 -58.170  -63.830
 -57.250  -63.830
 -57.250  -63.830
 -57.330  -64.420
 -58.170  -64.330
 -58.670  -64.000
 -59.000  -64.500
 -59.670  -64.330
 -60.500  -64.670
 -61.330  -65.000
 -62.000  -65.420
 -62.170  -65.750
 -62.330  -66.080
 -62.670  -66.500
 -63.500  -66.250
 -64.000  -66.500
 -63.670  -66.920
 -64.670  -66.920
 -65.330  -67.330
 -65.500  -67.830
 -64.830  -68.080
 -65.330  -68.330
 -64.830  -68.750
 -63.670  -68.750
 -62.670  -69.080
 -62.330  -69.670
 -62.000  -70.170
 -61.500  -70.580
 -61.670  -70.920
 -61.000  -71.170
 -60.830  -71.580
 -61.670  -72.000
 -60.830  -72.330
 -61.000  -72.670
 -59.830  -73.000
 -60.170  -73.330
 -61.500  -73.420
 -61.000  -73.750
 -60.670  -74.330
 -61.670  -74.670
 -61.670  -75.080
 -63.000  -75.170
 -63.000  -75.670
 -63.670  -76.080
 -65.500  -76.500
 -67.330  -77.000
 -65.000  -77.170
 -62.500  -77.080
 -60.000  -77.080
 -57.670  -77.250
 -56.000  -77.580
 -53.670  -77.920
 -51.670  -78.250
 -49.330  -78.500
 -47.670  -78.750
 -44.000  -78.830
 -41.000  -78.830
 -38.500  -78.750
 -36.330  -78.330
 -35.000  -77.830
 -33.330  -77.500
 -31.670  -77.170
 -30.000  -76.830
 -28.330  -76.500
 -27.000  -76.080
 -26.000  -75.670
 -24.000  -75.330
 -23.670  -74.750
 -22.330  -74.420
 -20.670  -74.080
 -19.330  -73.750
 -17.670  -73.420
 -16.330  -73.080
 -14.670  -72.920
 -13.500  -72.830
 -12.330  -72.580
 -11.330  -72.250
 -11.170  -71.920
 -12.000  -71.670
 -12.170  -71.330
 -11.500  -71.250
 -11.000  -71.580
 -10.500  -71.250
  -9.750  -71.000
  -9.000  -71.170
  -8.670  -71.420
  -8.500  -71.830
  -7.330  -71.670
  -7.670  -71.420
  -7.330  -71.080
  -7.670  -70.830
  -6.830  -70.750
  -5.830  -70.750
  -5.830  -71.000
  -6.000  -71.330
  -4.500  -71.330
  -3.000  -71.250
  -3.000  -70.670
  -3.330  -70.420
  -2.500  -70.250
  -1.670  -70.420
  -1.000  -70.670
  -1.000  -70.670
  -1.500  -71.000
  -0.670  -71.250
   0.000  -71.500
   1.330  -71.250
   2.670  -70.920
   3.500  -70.580
   4.670  -70.330
   6.330  -70.330
   7.330  -70.080
   8.670  -70.080
  10.000  -70.170
  11.330  -70.080
  12.670  -70.080
  14.330  -70.170
  15.670  -70.170
  17.000  -70.170
  18.330  -70.170
  20.000  -70.330
  21.500  -70.420
  23.000  -70.580
  24.670  -70.420
  25.330  -70.170
  27.000  -70.170
  28.330  -69.920
  30.000  -69.830
  31.330  -69.580
  32.000  -69.500
  33.500  -69.500
  33.330  -69.000
  33.500  -68.670
  34.330  -68.580
  35.000  -68.920
  36.000  -69.330
  37.000  -69.500
  38.330  -69.580
  38.670  -70.080
  39.330  -69.670
  39.830  -69.500
  39.830  -69.170
  40.000  -68.830
  41.330  -68.500
  42.000  -68.170
  43.330  -67.830
  44.500  -67.750
  46.000  -67.750
  47.000  -67.580
  48.170  -67.670
  48.500  -67.420
  49.330  -67.420
  49.830  -67.830
  50.500  -67.580
  50.170  -67.000
  50.500  -66.500
  51.500  -66.250
  52.170  -65.920
  53.670  -65.830
  55.170  -65.920
  56.000  -66.250
  57.170  -66.420
  57.170  -66.670
  56.330  -66.750
  57.000  -66.920
  58.000  -67.000
  59.000  -67.170
  59.330  -67.500
  60.670  -67.330
  61.670  -67.580
  62.670  -67.670
  63.670  -67.500
  65.000  -67.580
  66.330  -67.750
  67.670  -67.830
  68.670  -67.830
  69.500  -67.670
  69.500  -68.170
  70.000  -68.580
  70.500  -69.000
  69.500  -69.170
  69.830  -69.580
  69.830  -70.080
  70.670  -70.500
  71.670  -70.420
  71.000  -70.080
  72.330  -69.750
  73.500  -69.580
  74.500  -69.670
  75.500  -69.830
  76.170  -69.500
  77.170  -69.170
  78.000  -69.080
  78.330  -68.500
  79.000  -68.250
  80.500  -68.000
  81.670  -67.830
  82.500  -67.330
  83.670  -67.170
  85.000  -67.000
  86.330  -66.830
  87.670  -66.670
  87.670  -66.670
  88.500  -66.750
  89.670  -66.750
  91.000  -66.670
  92.000  -66.500
  93.000  -66.580
  94.000  -66.580
  95.000  -66.500
  96.000  -66.670
  97.000  -66.500
  97.670  -66.670
  98.500  -66.500
  99.330  -66.580
 100.000  -66.420
 100.670  -66.420
 101.500  -66.080
 102.670  -65.830
 104.000  -65.920
 105.000  -66.080
 106.000  -66.250
 107.000  -66.500
 108.000  -66.580
 109.000  -66.830
 109.500  -66.580
 110.330  -66.670
 110.670  -66.420
 110.670  -66.080
 111.670  -65.920
 112.670  -65.830
 113.670  -65.750
 114.500  -66.000
 115.500  -66.330
 116.500  -66.500
 117.670  -66.750
 119.000  -66.830
 120.330  -66.830
 121.500  -66.670
 122.500  -66.420
 123.330  -66.750
 124.330  -66.750
 124.830  -66.500
 125.830  -66.580
 126.500  -66.250
 127.000  -66.250
 127.670  -66.500
 128.330  -66.920
 129.000  -67.000
 129.500  -67.170
 130.000  -66.920
 130.000  -66.330
 130.830  -66.080
 132.000  -66.170
 133.330  -66.080
 134.330  -66.170
 135.330  -66.080
 136.330  -66.330
 137.330  -66.330
 138.330  -66.500
 139.330  -66.580
 140.500  -66.670
 142.000  -66.750
 142.500  -67.000
 143.330  -66.830
 144.330  -67.000
 144.330  -67.500
 145.000  -67.580
 146.000  -67.500
 146.830  -67.830
 147.000  -68.250
 148.330  -68.420
 149.000  -68.250
 150.330  -68.500
 151.000  -68.330
 151.500  -68.670
 152.670  -68.580
 154.330  -68.580
 155.000  -69.080
 156.000  -69.330
 156.500  -69.000
 157.500  -69.080
 158.670  -69.250
 160.000  -69.500
 161.000  -69.670
 161.000  -70.080
 161.170  -70.500
 161.670  -70.830
 162.170  -70.580
 162.330  -70.170
 163.330  -70.080
 163.170  -70.580
 164.670  -70.580
 166.000  -70.500
 167.330  -70.830
 168.670  -71.170
 170.000  -71.500
 170.170  -71.170
 171.000  -71.750
 170.170  -72.000
 170.500  -72.500
 169.670  -72.830
 169.670  -72.830
 168.500  -73.170
 167.000  -73.250
 167.000  -73.670
 166.670  -74.080
 165.330  -74.170
 165.330  -74.500
 164.330  -74.830
 163.000  -75.170
 162.670  -75.670
 162.670  -76.080
 163.000  -76.500
 163.330  -76.920
 163.670  -77.330
 163.670  -77.750
 164.670  -78.000
 166.000  -78.420
 164.000  -78.500
 161.500  -78.750
 160.000  -79.170
 160.000  -79.670
 160.000  -80.000
 160.330  -80.500
 160.330  -81.000
 161.000  -81.500
 162.330  -81.920
 164.000  -82.420
 166.000  -82.830
 168.500  -83.250
 171.500  -83.500
 176.000  -83.500
 180.000  -83.830
 166.330  -77.580
 168.170  -77.670
 169.670  -77.420
 168.170  -77.330
 166.670  -77.080
 166.330  -77.580
-164.000  -78.750
-163.000  -79.080
-163.670  -79.330
-163.670  -79.830
-161.670  -80.250
-160.000  -79.920
-160.000  -79.500
-160.670  -79.080
-161.670  -78.750
-164.000  -78.750
-150.170  -76.580
-148.500  -76.750
-147.170  -76.420
-148.170  -76.170
-150.170  -76.580
 -76.170  -71.080
 -76.500  -71.330
 -76.000  -71.670
 -75.000  -71.830
 -74.330  -72.170
 -73.330  -72.250
 -73.000  -72.580
 -71.500  -72.670
 -70.000  -72.580
 -68.830  -72.330
 -68.500  -71.920
 -68.330  -71.500
 -68.500  -71.000
 -68.830  -70.500
 -69.330  -70.000
 -69.670  -69.420
 -70.330  -68.830
 -71.170  -68.920
 -71.670  -69.080
 -71.500  -69.580
 -71.000  -70.080
 -70.670  -70.580
 -71.000  -70.830
 -71.830  -70.920
 -73.000  -71.000
 -74.670  -71.080
 -76.170  -71.080
 -76.170  -70.580
 -75.000  -70.580
 -74.000  -70.500
 -73.750  -70.250
 -73.670  -69.920
 -74.500  -69.750
 -75.750  -70.000
 -75.670  -70.250
 -76.170  -70.580
 -64.330  -64.670
 -63.500  -64.830
 -63.000  -64.580
 -63.000  -64.580
 -62.000  -64.330
 -62.500  -64.000
 -63.000  -64.580
 -63.000  -64.580
 -63.500  -64.250
 -64.330  -64.670
 -56.500  -63.250
 -56.000  -63.500
 -55.000  -63.420
 -55.830  -63.000
 -56.500  -63.250
 -61.000  -62.670
 -60.330  -62.750
 -59.330  -62.330
 -59.330  -62.330
 -58.670  -62.250
 -57.670  -62.000
 -58.830  -62.000
 -59.330  -62.330
 -59.330  -62.330
 -60.330  -62.500
 -61.000  -62.670
 -46.330  -60.630
 -45.000  -60.700
 -46.000  -60.330
 -46.330  -60.630
 -80.080    0.000
 -80.500   -0.330
 -80.500   -0.830
 -80.920   -1.000
 -80.750   -1.670
 -80.750   -2.170
 -80.920   -2.330
 -80.580   -2.500
 -80.170   -3.000
 -80.080   -2.500
 -79.670   -2.500
 -79.830   -2.830
 -80.000   -3.330
 -80.330   -3.500
 -80.830   -3.830
 -81.330   -4.250
 -81.330   -4.670
 -81.170   -5.170
 -80.830   -5.670
 -81.170   -6.000
 -80.830   -6.250
 -80.330   -6.500
 -80.000   -6.830
 -79.670   -7.250
 -79.500   -7.830
 -79.000   -8.170
 -78.670   -8.670
 -78.500   -9.170
 -78.330   -9.670
 -78.170  -10.170
 -77.670  -10.830
 -77.500  -11.330
 -77.170  -11.830
 -77.000  -12.170
 -76.670  -12.500
 -76.500  -13.000
 -76.170  -13.670
 -76.250  -14.170
 -75.830  -14.670
 -75.500  -15.000
 -75.170  -15.330
 -74.500  -15.750
 -74.000  -15.830
 -73.500  -16.250
 -72.830  -16.580
 -72.500  -16.670
 -72.000  -17.000
 -71.500  -17.250
 -71.170  -17.670
 -70.830  -17.830
 -70.330  -18.250
 -70.330  -18.750
 -70.250  -19.330
 -70.080  -20.000
 -70.170  -20.500
 -70.170  -21.000
 -70.080  -21.500
 -70.170  -22.000
 -70.250  -22.500
 -70.500  -23.000
 -70.500  -23.500
 -70.500  -24.000
 -70.580  -24.500
 -70.500  -25.000
 -70.500  -25.420
 -70.750  -25.750
 -70.580  -26.330
 -70.920  -27.000
 -70.920  -27.500
 -71.170  -28.000
 -71.250  -28.500
 -71.500  -29.000
 -71.330  -29.330
 -71.250  -30.000
 -71.580  -30.250
 -71.670  -30.750
 -71.580  -31.330
 -71.500  -31.830
 -71.500  -32.170
 -71.330  -32.500
 -71.670  -33.170
 -71.580  -33.670
 -71.830  -34.000
 -71.920  -34.500
 -72.170  -35.000
 -72.500  -35.500
 -72.670  -36.000
 -72.830  -36.500
 -73.080  -36.670
 -73.080  -37.170
 -73.500  -37.170
 -73.670  -37.750
 -73.420  -38.170
 -73.420  -38.580
 -73.330  -39.000
 -73.250  -39.500
 -73.670  -40.000
 -73.670  -40.580
 -73.830  -41.000
 -73.750  -41.420
 -73.750  -41.420
 -73.580  -41.750
 -73.170  -41.830
 -73.000  -41.500
 -72.500  -41.670
 -72.750  -42.000
 -72.500  -42.170
 -72.750  -42.330
 -72.750  -43.000
 -73.000  -43.420
 -72.830  -43.750
 -73.170  -44.170
 -73.000  -44.420
 -73.420  -44.670
 -73.330  -45.000
 -73.580  -45.500
 -73.670  -45.170
 -73.830  -45.000
 -73.580  -44.670
 -73.670  -44.420
 -73.500  -44.170
 -73.830  -43.830
 -74.250  -44.170
 -74.500  -44.580
 -74.330  -45.000
 -74.500  -45.250
 -74.670  -45.580
 -74.500  -45.830
 -75.000  -45.920
 -74.750  -46.170
 -75.500  -46.580
 -75.500  -46.920
 -75.000  -46.670
 -74.500  -46.830
 -74.000  -46.830
 -74.420  -47.420
 -74.500  -47.830
 -74.500  -48.330
 -74.920  -47.750
 -75.330  -47.830
 -75.420  -48.170
 -75.420  -48.580
 -75.580  -49.170
 -75.420  -49.420
 -75.500  -49.830
 -75.000  -49.920
 -75.330  -50.170
 -75.330  -50.750
 -74.500  -50.000
 -74.670  -50.420
 -74.500  -50.750
 -74.830  -50.670
 -75.000  -51.170
 -75.330  -51.580
 -74.500  -51.330
 -74.330  -51.000
 -74.170  -51.500
 -74.330  -51.830
 -75.000  -51.750
 -75.000  -52.250
 -74.500  -52.420
 -74.170  -52.170
 -74.000  -52.580
 -73.500  -52.670
 -73.500  -52.920
 -73.170  -53.170
 -72.500  -53.420
 -72.000  -53.170
 -71.500  -52.750
 -71.080  -52.830
 -71.330  -53.170
 -72.250  -53.420
 -72.000  -53.670
 -71.250  -53.830
 -70.920  -53.750
 -70.920  -53.250
 -70.750  -52.750
 -70.000  -52.500
 -69.580  -52.500
 -69.500  -52.250
 -69.000  -52.250
 -68.330  -52.330
 -68.830  -51.830
 -69.000  -51.420
 -69.170  -51.000
 -69.000  -50.500
 -68.500  -50.170
 -67.830  -50.000
 -67.670  -49.500
 -67.500  -49.000
 -67.000  -48.670
 -66.330  -48.330
 -65.830  -48.000
 -65.670  -47.500
 -65.750  -47.170
 -66.500  -47.170
 -67.000  -46.830
 -67.420  -46.500
 -67.500  -46.000
 -67.170  -45.500
 -67.170  -45.500
 -66.830  -45.250
 -66.170  -45.000
 -65.580  -45.000
 -65.580  -44.670
 -65.170  -44.500
 -65.170  -44.000
 -65.250  -43.670
 -65.000  -43.330
 -64.330  -43.000
 -65.000  -42.830
 -64.500  -42.500
 -64.170  -42.830
 -63.670  -42.830
 -63.580  -42.580
 -63.750  -42.080
 -64.500  -42.330
 -65.000  -42.080
 -65.000  -41.500
 -65.170  -41.000
 -64.830  -40.750
 -64.330  -41.000
 -63.830  -41.170
 -63.000  -41.170
 -62.330  -40.920
 -62.250  -40.580
 -62.420  -40.330
 -62.170  -39.830
 -62.000  -39.500
 -62.330  -39.170
 -62.250  -38.750
 -62.000  -39.000
 -61.250  -39.000
 -60.500  -38.920
 -60.000  -38.830
 -59.330  -38.750
 -58.670  -38.580
 -58.170  -38.420
 -57.580  -38.170
 -57.420  -37.750
 -57.000  -37.330
 -56.670  -36.830
 -56.750  -36.330
 -57.170  -36.250
 -57.420  -35.830
 -57.170  -35.330
 -57.500  -35.000
 -58.330  -34.670
 -58.500  -34.330
 -58.330  -34.000
 -57.830  -34.420
 -57.170  -34.420
 -56.830  -34.670
 -56.250  -34.830
 -55.670  -34.750
 -55.000  -34.830
 -54.500  -34.750
 -54.000  -34.500
 -53.580  -34.170
 -53.500  -33.830
 -53.000  -33.500
 -52.580  -33.000
 -52.420  -32.500
 -52.000  -32.170
 -51.500  -31.830
 -51.000  -31.500
 -50.670  -31.000
 -50.330  -30.500
 -50.170  -30.000
 -49.830  -29.500
 -49.420  -29.000
 -49.000  -28.670
 -48.750  -28.500
 -48.580  -28.000
 -48.500  -27.500
 -48.580  -27.000
 -48.580  -26.330
 -48.580  -25.830
 -48.170  -25.420
 -47.750  -25.000
 -47.250  -24.580
 -46.830  -24.170
 -46.330  -24.000
 -45.750  -23.670
 -45.420  -23.830
 -45.000  -23.330
 -44.500  -23.330
 -44.670  -23.000
 -44.000  -22.920
 -43.500  -23.000
 -43.000  -23.000
 -42.500  -22.920
 -42.000  -22.920
 -42.000  -22.500
 -41.500  -22.250
 -41.000  -22.000
 -41.000  -21.500
 -40.830  -21.000
 -40.330  -20.500
 -40.170  -20.000
 -40.170  -20.000
 -39.670  -19.500
 -39.580  -19.000
 -39.580  -18.500
 -39.500  -18.000
 -39.170  -17.670
 -39.170  -17.170
 -39.080  -16.580
 -38.920  -16.000
 -39.000  -15.500
 -39.000  -15.000
 -39.080  -14.500
 -39.000  -14.000
 -38.920  -13.330
 -38.420  -13.000
 -38.000  -12.580
 -37.580  -12.000
 -37.330  -11.500
 -37.000  -11.000
 -36.750  -10.750
 -36.250  -10.420
 -36.000  -10.000
 -35.580   -9.580
 -35.330   -9.170
 -35.080   -8.670
 -34.830   -8.170
 -34.750   -7.500
 -34.830   -7.000
 -35.000   -6.420
 -35.170   -5.830
 -35.420   -5.250
 -36.000   -5.080
 -36.500   -5.170
 -37.000   -5.080
 -37.330   -4.750
 -37.830   -4.500
 -38.170   -4.170
 -38.500   -3.830
 -39.000   -3.500
 -39.500   -3.170
 -40.000   -2.830
 -40.500   -2.830
 -41.000   -3.000
 -41.500   -3.000
 -42.000   -2.750
 -42.500   -2.750
 -43.000   -2.500
 -43.500   -2.420
 -44.000   -2.670
 -44.580   -2.830
 -44.420   -2.330
 -44.670   -1.920
 -44.830   -1.500
 -45.330   -1.670
 -45.500   -1.330
 -46.170   -1.170
 -46.670   -1.000
 -47.250   -0.670
 -47.830   -0.670
 -48.170   -0.830
 -48.500   -1.580
 -48.750   -1.420
 -48.580   -1.000
 -48.420   -0.330
 -49.000   -0.170
 -49.500   -0.250
 -50.000   -0.170
 -50.420   -0.420
 -50.420   -1.000
 -50.580   -1.670
 -50.830   -1.000
 -51.420   -1.250
 -51.330   -0.670
 -51.170   -0.170
 -50.750    0.170
 -50.420    0.500
 -50.000    1.000
 -49.920    1.750
 -50.500    1.830
 -50.670    2.500
 -51.000    3.170
 -51.000    3.750
 -51.500    4.250
 -51.830    4.500
 -52.330    4.830
 -52.750    5.170
 -53.250    5.420
 -53.670    5.580
 -54.000    5.670
 -54.500    5.830
 -55.000    5.920
 -55.500    5.920
 -56.000    5.830
 -56.500    5.830
 -57.080    5.920
 -57.330    6.250
 -57.670    6.500
 -58.170    6.830
 -58.580    6.750
 -58.500    7.170
 -58.500    7.170
 -58.670    7.580
 -59.170    7.920
 -59.670    8.250
 -60.250    8.580
 -61.000    8.420
 -60.830    9.000
 -61.000    9.500
 -61.580    9.670
 -62.000    9.830
 -62.330    9.750
 -62.670   10.170
 -63.000   10.500
 -62.170   10.670
 -62.750   10.670
 -63.420   10.670
 -64.000   10.670
 -64.500   10.250
 -65.000   10.080
 -65.580   10.170
 -66.000   10.330
 -66.170   10.580
 -66.580   10.580
 -67.000   10.500
 -67.580   10.500
 -68.170   10.420
 -68.330   10.750
 -68.420   11.170
 -68.830   11.420
 -69.330   11.500
 -69.750   11.500
 -69.920   12.170
 -70.330   11.920
 -70.170   11.500
 -70.580   11.250
 -71.000   11.080
 -71.420   10.920
 -71.420   10.330
 -71.080    9.750
 -71.080    9.170
 -71.670    9.000
 -71.750    9.420
 -72.000    9.750
 -71.750   10.250
 -71.500   10.580
 -71.670   11.000
 -71.920   11.500
 -71.420   11.670
 -71.170   12.080
 -71.330   12.330
 -71.670   12.420
 -72.000   12.170
 -72.250   11.830
 -72.670   11.670
 -73.000   11.420
 -73.500   11.170
 -74.170   11.250
 -74.420   10.920
 -74.830   11.000
 -75.250   10.830
 -75.500   10.500
 -75.580   10.000
 -75.580    9.500
 -76.000    9.420
 -76.250    9.000
 -76.750    8.580
 -76.750    7.830
 -77.170    8.330
 -77.500    8.670
 -77.830    9.000
 -78.250    9.330
 -78.670    9.420
 -79.080    9.580
 -79.580    9.580
 -79.830    9.250
 -80.330    9.080
 -80.830    8.920
 -81.420    8.750
 -81.750    9.000
 -82.170    9.000
 -82.330    9.420
 -82.750    9.670
 -83.170   10.000
 -83.420   10.420
 -83.670   10.830
 -83.830   11.250
 -83.670   11.670
 -83.670   12.170
 -83.500   12.750
 -83.500   13.250
 -83.500   13.830
 -83.250   14.250
 -83.250   15.000
 -83.420   15.170
 -83.830   15.330
 -84.250   15.750
 -84.670   15.830
 -85.000   15.920
 -85.500   15.830
 -86.000   15.920
 -86.000   15.920
 -86.500   15.750
 -87.000   15.670
 -87.580   15.830
 -88.170   15.580
 -88.580   15.830
 -89.000   16.000
 -88.500   16.330
 -88.250   17.000
 -88.250   17.500
 -88.170   18.330
 -87.920   17.920
 -87.670   18.420
 -87.580   19.000
 -87.500   19.500
 -87.420   20.000
 -87.250   20.500
 -86.830   20.920
 -86.830   21.330
 -87.080   21.500
 -87.580   21.500
 -88.000   21.580
 -88.500   21.500
 -89.000   21.330
 -89.500   21.250
 -90.000   21.170
 -90.330   21.000
 -90.420   20.420
 -90.500   20.000
 -90.670   19.670
 -90.670   19.250
 -91.000   19.080
 -91.330   18.830
 -91.250   18.580
 -91.830   18.420
 -91.830   18.580
 -92.420   18.670
 -93.000   18.420
 -93.580   18.330
 -94.170   18.170
 -94.500   18.170
 -94.830   18.500
 -95.330   18.670
 -95.830   18.830
 -96.170   19.250
 -96.420   19.670
 -96.670   20.170
 -97.000   20.500
 -97.250   20.830
 -97.420   21.250
 -97.250   21.580
 -97.750   21.920
 -97.920   22.420
 -97.750   22.830
 -97.750   23.330
 -97.750   23.830
 -97.750   24.330
 -97.580   24.830
 -97.420   25.330
 -97.170   25.750
 -97.250   26.170
 -97.250   26.670
 -97.420   27.170
 -97.330   27.670
 -97.000   28.000
 -96.500   28.330
 -96.000   28.670
 -95.500   28.750
 -95.170   29.000
 -94.830   29.250
 -95.080   29.670
 -94.750   29.830
 -94.750   29.420
 -94.250   29.670
 -93.830   29.750
 -93.250   29.830
 -92.750   29.670
 -92.250   29.580
 -91.830   29.830
 -91.330   29.500
 -91.250   29.170
 -90.750   29.080
 -90.170   29.170
 -89.830   29.330
 -89.500   29.250
 -89.250   29.000
 -89.080   29.170
 -89.580   29.500
 -89.580   29.670
 -89.330   29.830
 -89.250   30.080
 -89.670   30.080
 -90.080   30.000
 -90.420   30.080
 -90.170   30.500
 -89.670   30.250
 -89.170   30.500
 -88.750   30.500
 -88.250   30.420
 -88.000   30.670
 -88.000   30.670
 -87.830   30.330
 -87.330   30.330
 -86.830   30.420
 -86.330   30.500
 -86.000   30.250
 -85.500   30.080
 -85.330   29.670
 -84.830   29.750
 -84.420   30.000
 -83.920   30.080
 -83.500   29.750
 -83.080   29.170
 -82.830   29.080
 -82.670   28.580
 -82.750   28.170
 -82.750   27.830
 -82.420   27.920
 -82.580   27.420
 -82.500   27.080
 -82.170   26.750
 -81.920   26.330
 -81.670   25.830
 -81.250   25.500
 -81.080   25.080
 -80.670   25.170
 -80.420   25.330
 -80.170   25.830
 -80.080   26.420
 -80.080   27.000
 -80.330   27.580
 -80.580   28.170
 -80.580   28.500
 -80.920   29.000
 -81.080   29.500
 -81.330   30.000
 -81.420   30.500
 -81.500   31.000
 -81.250   31.500
 -81.000   32.000
 -80.500   32.420
 -80.000   32.670
 -79.500   33.000
 -79.170   33.330
 -78.920   33.670
 -78.420   33.920
 -78.000   34.000
 -77.580   34.330
 -77.170   34.670
 -76.580   34.750
 -76.330   35.000
 -76.830   35.000
 -76.330   35.330
 -76.000   35.330
 -75.830   35.580
 -75.830   35.920
 -76.250   35.920
 -76.750   35.920
 -76.330   36.080
 -76.000   36.170
 -75.750   36.040
 -75.500   35.750
 -75.750   36.080
 -75.830   36.500
 -76.000   36.830
 -76.420   37.170
 -76.420   37.500
 -76.330   37.920
 -76.920   38.250
 -76.420   38.170
 -76.500   38.500
 -76.580   39.000
 -76.420   39.330
 -76.000   39.500
 -76.170   39.170
 -76.170   38.830
 -76.330   38.420
 -75.920   38.250
 -76.000   38.000
 -75.670   38.000
 -75.830   37.670
 -76.000   37.170
 -75.750   37.250
 -75.580   37.750
 -75.250   38.170
 -75.000   38.420
 -75.420   39.000
 -75.580   39.500
 -75.250   39.330
 -75.000   39.000
 -74.500   39.330
 -74.170   39.830
 -74.000   40.330
 -74.330   40.500
 -74.000   40.830
 -73.500   41.080
 -73.000   41.250
 -72.500   41.250
 -72.000   41.250
 -71.500   41.420
 -71.500   41.420
 -71.330   41.750
 -71.080   41.500
 -70.670   41.670
 -70.670   41.500
 -70.000   41.670
 -70.000   42.000
 -70.040   41.750
 -70.500   41.750
 -70.670   42.170
 -71.000   42.330
 -70.750   42.580
 -70.830   42.830
 -70.580   43.170
 -70.250   43.500
 -70.250   43.670
 -69.750   43.830
 -69.170   44.000
 -68.830   44.420
 -68.580   44.250
 -68.000   44.420
 -67.500   44.580
 -67.000   44.830
 -67.000   45.170
 -66.250   45.170
 -65.580   45.330
 -64.830   45.670
 -64.920   45.330
 -64.250   45.420
 -64.920   45.080
